35061;GARBÓW  7;51.356610;22.322609
35077;GARBÓW  8;51.349229;22.332394
35078;GARBÓW  9;51.359261;22.320789
35286;GARBÓW 10;51.345699;22.339261
35294;GARBÓW 11;         ;         
35392;GARBÓW 12;51.348043;22.348778
31117;GARBÓW 13;51.351546;22.325013
31190;GARBÓW 14;51.359450;22.290212
31395;GARBÓW 15;51.353043;22.350464
31380;GARBÓW 16;51.350398;22.325292
31381;GARBÓW 17;51.356117;22.330098
31382;GARBÓW 18;51.338682;22.336943
31383;GARBÓW 19;51.358005;22.320163
31397;GARBÓW 20;51.351256;22.342951
31475;GARBÓW 21;51.361095;22.339754
35062;GARBÓW KOL 1;51.349411;22.311689
35063;GARBÓW KOL 2;51.338678;22.318683
35064;GARBÓW KOL 3;51.365762;22.347822
35065;GARBÓW KOL 4;51.370456;22.345165
31658;GARBÓW KOL 5;51.353475;22.299858
31659;GARBÓW KOL 6;51.341828;22.325044
31177;GŁODNO 1;51.169100;21.842437
35326;GŁODNO 2;51.148986;21.833142
35327;GŁODNO 3;51.165064;21.824869
31178;GŁODNO 4;51.177036;21.844300
31179;GŁODNO 5;51.169675;21.835103
31180;GŁODNO 6;51.162747;21.834633
30137;GŁUSKO DUŻE 1;51.202034;21.998074
30735;GŁUSKO DUŻE 2;51.205769;21.997303
30138;GŁUSKO MAŁE;51.207400;22.015453
60127;GODÓW 1  [8/2];51.094228;22.114508
60617;GODÓW 2  [8/3];51.092401;22.100401
60875;GODÓW 3  [15/21];         ;         
60129;GODÓW KOL. 1  [8/4];         ;         
60130;GODÓW KOL. 2  [8/5];51.082675;22.102716
61122;GODÓW KOL. 3  [8/19];         ;         
30139;GOŁĄB  1;51.485211;21.881814
30140;GOŁĄB  2;51.492469;21.881933
30141;GOŁĄB  3;51.498707;21.875556
30142;GOŁĄB  4;51.487910;21.873513
30143;GOŁĄB  5;51.484142;21.878447
30144;GOŁĄB  6;51.480164;21.893225
30145;GOŁĄB  7;51.490231;21.886669
30146;GOŁĄB  8;51.478956;21.873506
30147;GOŁĄB  9;51.494297;21.879956
30148;GOŁĄB 10;51.504528;21.907675
30694;GOŁĄB 11;51.500491;21.891485
30621;GOŁĄB 12;51.487039;21.893481
30149;GOŁĄB 13;51.503642;21.912508
31227;GOŁĄB 14;51.478753;21.877769
31671;GOŁĄB 15;51.481397;21.882247
60081;GÓRA 1  [2/25];         ;         
60783;GÓRA 2  [2/26];         ;         
30150;GÓRA PUŁAWSKA  1;51.410935;21.933061
30151;GÓRA PUŁAWSKA  2;51.408317;21.929950
30152;GÓRA PUŁAWSKA  3;51.417206;21.927863
30153;GÓRA PUŁAWSKA  4;51.414347;21.937456
30154;GÓRA PUŁAWSKA  5;51.407772;21.931467
30155;GÓRA PUŁAWSKA  6;51.398803;21.926794
30691;GÓRA PUŁAWSKA  7;51.403683;21.927967
30739;GÓRA PUŁAWSKA  8;51.410747;21.927986
31153;GÓRA PUŁAWSKA  9;51.405683;21.922639
31385;GÓRA PUŁAWSKA 10;51.403894;21.931633
31451;GÓRA PUŁAWSKA 11;51.394686;21.920667
31676;GÓRA PUŁAWSKA 12;51.418707;21.934257
30156;GÓRA PUŁAWSKA KOL 1;51.381800;21.915747
30157;GÓRA PUŁAWSKA KOL 2;51.383331;21.935772
31484;GÓRA PUŁAWSKA KOL 3;51.385939;21.925750
30734;GÓRKI;51.210665;21.984010
30761;GÓRNA OWCZARNIA 1;51.124121;21.989452
30762;GÓRNA OWCZARNIA 2;51.132969;21.986847
30920;GÓRNA OWCZARNIA 3;51.125500;22.002417
35068;GÓRY 1 K.KAZIMIERZA;51.319939;22.001033
35069;GÓRY 2 K.KAZIMIERZA;51.319645;21.985915
31610;GÓRY 3 K.KAZIMIERZA;51.324683;21.983406
30763;GÓRY KLUCZKOWICKIE 1;51.081494;21.913291
30764;GÓRY KLUCZKOWICKIE 2;51.077028;21.911181
30765;GÓRY KLUCZKOWICKIE 3;51.071503;21.927725
30766;GÓRY KLUCZKOWICKIE 4;51.077136;21.898906
60432;GÓRY KOL. 1 k/KRAŚNIKA  [33/11];50.914558;22.337062
60431;GÓRY KOL. 2 k/KRAŚNIKA  [33/12];50.903100;22.330255
60482;GÓRY KOL. 3 k/KRAŚNIKA  [33/13];         ;         
61046;GÓRY KOL. 4 k/KRAŚNIKA    [33/31];50.904532;22.340145
35070;GÓRY MARKUSZOWSKIE  1;         ;         
35071;GÓRY MARKUSZOWSKIE  2;         ;         
35072;GÓRY MARKUSZOWSKIE  3;51.350216;22.285874
35302;GÓRY MARKUSZOWSKIE  4;51.361299;22.259175
31145;GÓRY MARKUSZOWSKIE  5;51.353338;22.279265
31146;GÓRY MARKUSZOWSKIE  6;         ;         
31147;GÓRY MARKUSZOWSKIE  7;         ;         
31148;GÓRY MARKUSZOWSKIE  8;         ;         
31149;GÓRY MARKUSZOWSKIE  9;         ;         
31150;GÓRY MARKUSZOWSKIE 10;         ;         
31151;GÓRY MARKUSZOWSKIE 11;         ;         
31152;GÓRY MARKUSZOWSKIE 12;         ;         
30767;GÓRY OPOLSKIE 1;51.120347;21.955508
30768;GÓRY OPOLSKIE 2;51.122333;21.960672
31164;GÓRY OPOLSKIE 3;51.121517;21.969222
30158;GRABOWCE DOLNE 1;51.624337;22.126229
31399;GRABOWCE DOLNE 2;51.621044;22.134447
30159;GRABOWCE GÓRNE 1;51.623029;22.104042
31398;GRABOWCE GÓRNE 2;51.622782;22.112367
35324;GRABOWIEC;51.209108;21.828539
30160;GRABÓW RYCKI 1;51.677746;22.086232
30161;GRABÓW RYCKI 2;51.671115;22.086318
30162;GRABÓW RYCKI 3;51.685207;22.074722
30163;GRABÓW RYCKI 4;51.677434;22.109663
30164;GRABÓW SZLACHECKI 1;51.700351;22.097767
30165;GRABÓW SZLACHECKI 2;51.690803;22.106574
30166;GRABÓW SZLACHECKI 3;51.706381;22.116036
30167;GRABÓW SZLACHECKI 4;51.713065;22.120242
30168;GRABÓW SZLACHECKI 5;51.692294;22.092347
30905;GRABÓW SZLACHECKI 6;51.694912;22.085953
60280;GRABÓWKA k/BEŁŻYC  [13/59];51.111217;22.304967
35328;GRABÓWKA ZAJĄCZKÓW 1;51.155439;22.005050
35329;GRABÓWKA ZAJĄCZKÓW 2;51.158014;21.990139
31680;GRABÓWKA ZAJĄCZKÓW 3;51.149761;22.003306
60131;GRANICE 1  [8/7];51.057983;22.099198
60132;GRANICE 2  [8/8];51.066489;22.104276
60133;GRANICE 3  [8/9];         ;         
60134;GRANICE 4  [8/10];51.072940;22.090670
60135;GRANICE 5  [8/11];51.066148;22.117344
60822;GRANICE FRUKTO MAJ  [8/18];         ;         
60670;GRANICE HYDROF  [8/17];51.064081;22.107693
60224;GRANICZNA  [12/6];         ;         
60284;GRONDY 1  [13/67];         ;         
60285;GRONDY 2  [13/68];51.091489;22.199988
30169;GRÓDEK 1;51.540470;22.226608
30698;GRÓDEK 2;51.533404;22.224412
31141;GUTANÓW  1;51.339101;22.287569
35074;GUTANÓW  2;51.330400;22.277527
31142;GUTANÓW  3;         ;         
35076;GUTANÓW  4;51.342169;22.304478
35390;GUTANÓW  5;51.325250;22.281432
31135;GUTANÓW  6;51.341579;22.292891
31136;GUTANÓW  7;51.332395;22.291045
31137;GUTANÓW  8;51.333841;22.285415
31138;GUTANÓW  9;         ;         
31139;GUTANÓW 10;51.329082;22.267027
31140;GUTANÓW 11;51.347233;22.295272
31432;GUTANÓW 12;51.333854;22.301452
60106;HENIN 1  [7/33];51.196780;22.073761
60107;HENIN 2  [7/34];         ;         
60108;HENIN 3  [7/35];         ;         
60853;HENIN 4 [7/41];51.201055;22.072142
60116;HENIN GS  [7/36]   [tt/nt];         ;         
30171;HUTA 1 K/N;51.279525;22.102669
30172;HUTA 2 K/N;51.280739;22.117839
31666;HUTA 3 K/N;51.275812;22.098500
60294;HUTA BOROWSKA  [13/76];51.122532;22.180425
30170;HUTA K/B;51.529033;22.206373
60068;IDALIN 1  [5/42];50.999815;21.990103
60623;IDALIN 2  [5/43];         ;         
60843;IDALIN WODOCIĄG  [5/49];51.010158;21.975765
60588;IGNACÓW 1  [38/15];51.210023;22.257620
60495;IGNACÓW 2  [38/16];51.208683;22.242800
61108;IGNACÓW 3  [38/31];         ;         
30173;JAKUBÓWKA 1;51.660826;22.049046
30174;JAKUBÓWKA 2;51.659646;22.059495
30175;JAKUBÓWKA 3;51.654861;22.064967
30176;JAKUBÓWKA 4;51.650977;22.052007
30177;JAKUBÓWKA 5;51.643081;22.062650
30178;JANISZE;51.620239;21.985617
30772;JANISZKOWICE 1;51.143581;21.994094
31203;JANISZKOWICE 2;51.143750;21.988539
31204;JANISZKOWICE 3;51.145328;21.996408
31205;JANISZKOWICE 4;51.139486;22.000219
35330;JANISZÓW 1;51.140724;21.864748
35331;JANISZÓW 2;51.142739;21.856329
30770;JANISZÓW 3;51.137956;21.853699
30771;JANKOWA 1;51.170650;21.940236
35332;JANKOWA 2;51.185017;21.952839
35333;JANKOWA 3;51.173797;21.918094
31437;JANKOWA 4;51.177514;21.908228
30179;JANOWICE 1;51.311906;21.847275
30180;JANOWICE 2;51.329036;21.835156
30934;JANOWICE 3;51.314525;21.856086
30181;JANOWIEC  1;         ;         
30182;JANOWIEC  2;51.323254;21.889894
30183;JANOWIEC  3;51.340458;21.874006
30184;JANOWIEC  4;51.343606;21.846503
30185;JANOWIEC  5;51.348733;21.853578
30186;JANOWIEC  6;         ;         
30187;JANOWIEC  7;51.321783;21.904192
30653;JANOWIEC  8;51.325211;21.882700
30654;JANOWIEC  9;51.322036;21.895256
30758;JANOWIEC 10;         ;         
31114;JANOWIEC 11;51.333144;21.874500
31157;JANOWIEC 12;         ;         
31224;JANOWIEC 13;         ;         
31481;JANÓW 1 K/K;51.387375;22.365711
30188;JANÓW 1 K/P;51.404789;21.852703
31482;JANÓW 2 K/K;51.390686;22.376061
31607;JANÓW 2 K/P;51.416967;21.849628
60705;JAROSZEWICE 1  [40/27];51.179480;22.303749
60706;JAROSZEWICE 2  [40/28];51.174360;22.312929
60707;JAROSZEWICE KOL.  [41/1];51.163412;22.309864
30189;JAROSZYN 1;51.431839;21.934244
30190;JAROSZYN 2;51.422722;21.937606
30690;JAROSZYN 3;51.426403;21.930758
31601;JAROSZYN 4;51.436936;21.931692
30191;JAWORCE 1;51.265700;21.982078
30192;JAWORCE 2;51.275350;21.979353
30193;JAWORÓW;51.528926;22.033875
30946;JEZIORSZCZYZNA 1;51.302894;21.986350
31604;JEZIORSZCZYZNA 2;51.304325;21.976061
31605;JEZIORSZCZYZNA 3;51.299328;22.002378
60507;JEŻÓW 1  [15/5];51.107506;22.151470
61019;JEŻÓW 2  [15/22];51.106954;22.159171
60477;JÓZEFIN  [31/28];50.931154;22.448336
60241;JÓZEFIN ZAKĄCIE 1  [13/10];51.033113;22.236545
61067;JÓZEFIN ZAKĄCIE 2  [13/145];         ;         
61154;JÓZEFIN ZAKĄCIE 3 [13/158];         ;         
60024;JÓZEFÓW 1 n/WISŁĄ  [4/8];51.044126;21.831536
60818;JÓZEFÓW 2 n/WISŁĄ  [4/49];51.039820;21.837335
60819;JÓZEFÓW 3 n/WISŁĄ  [4/50];         ;         
60820;JÓZEFÓW 4 n/WISŁĄ  [4/51];         ;         
60497;JÓZEFÓW CHŁODNIA n/WISŁĄ  [4/6];51.044022;21.836951
60022;JÓZEFÓW GS n/WISŁĄ  [4/5];51.056252;21.839584
60998;JÓZEFÓW GSM n/WISŁĄ  [4/54];         ;         
35081;JÓZEFÓW K/K;51.382325;22.163589
60030;JÓZEFÓW MOTEL n/WISŁĄ  [4/9];         ;         
60023;JÓZEFÓW PGR n/WISŁĄ [4/7];         ;         
60498;JÓZEFÓW PRZEPOMPOWNIA n/WISŁĄ  [4/10];         ;         
60642;JÓZEFÓW SZKOŁA n/WISŁĄ  [4/11];51.042356;21.833581
21217;JÓZEFÓW ZOFIÓWKA;51.315444;22.394171
30194;JULIN 1;51.605015;21.909742
30195;JULIN 2;51.602054;21.920965
30196;KAJETANÓW 1;51.427467;21.869300
30197;KAJETANÓW 2;51.434847;21.881064
30198;KAJETANÓW 3;51.428831;21.886397
31489;KAJETANÓW 4;51.422547;21.887575
61103;KAJETANÓWKA 1  [14/62];         ;         
61156;KAJETANÓWKA 2 [14/65];         ;         
35082;KALEŃ 1;51.375526;22.228204
31206;KALEŃ 2;51.381750;22.222872
31207;KALEŃ 3;51.384018;22.225348
60020;KALISZANY  [4/1];         ;         
60016;KALISZANY KOL. 1  [4/2];51.080620;21.811439
61083;KALISZANY KOL. 2  [4/57];         ;         
30778;KAMIEŃ 1;51.132774;21.820559
30779;KAMIEŃ 2;51.126460;21.815837
30780;KAMIEŃ 3;51.127842;21.810331
30781;KAMIEŃ 4;51.123464;21.810612
30782;KAMIEŃ 5;51.134725;21.816325
30783;KAMIEŃ KOL 1;51.138629;21.830417
30784;KAMIEŃ KOL 2;51.122153;21.835433
30785;KAMIEŃ KOL 3;51.114728;21.830244
30786;KAMIEŃ KOL 4;51.116511;21.819578
30805;KAMIONKA 1;51.105469;21.881519
30806;KAMIONKA 2;51.102106;21.876208
30718;KARCZMISKA  1;51.229667;21.988514
30203;KARCZMISKA  1 K/R;51.681619;22.045548
30719;KARCZMISKA  2;51.237964;22.008636
30720;KARCZMISKA  3;51.230342;21.981514
30721;KARCZMISKA  4;51.240750;22.016947
30722;KARCZMISKA  5;51.229984;21.996067
30723;KARCZMISKA  6;51.229403;21.984800
30724;KARCZMISKA  7;51.232097;21.998247
30725;KARCZMISKA  8;51.234094;22.009022
30726;KARCZMISKA  9;51.215206;21.999208
30727;KARCZMISKA 10;51.215697;21.993081
30728;KARCZMISKA 11;51.221217;21.999328
30729;KARCZMISKA 12;51.221122;22.010889
30743;KARCZMISKA 13;51.228856;21.968375
30744;KARCZMISKA 14;51.234859;21.988448
30745;KARCZMISKA 15;         ;         
30746;KARCZMISKA 16;51.235761;21.999956
30747;KARCZMISKA 17;51.228222;22.009517
30748;KARCZMISKA 18;51.241377;22.012360
30749;KARCZMISKA 19;51.242907;22.008461
30750;KARCZMISKA 20;51.242188;22.022082
31463;KARCZMISKA 21;51.247828;22.032553
30204;KARCZMISKA 2K/R;51.676072;22.037029
30205;KARCZMISKA 3K/R;51.675782;22.020099
31572;KARCZMISKA OCZYSZCZALNIA;         ;         
30199;KARMANOWICE 1;51.340125;22.109437
30200;KARMANOWICE 2;51.334229;22.107661
30201;KARMANOWICE 3;51.335964;22.115033
30202;KARMANOWICE 4;51.348664;22.120206
30674;KARMANOWICE 5;51.345689;22.109969
31050;KARMANOWICE KOL 1;51.328181;22.117492
31213;KARMANOWICE KOL 2;         ;         
31214;KARMANOWICE KOL 3;51.323464;22.123194
35103;KAROLIN;51.362114;22.378743
60429;KARPIÓWKA 1  [33/7];50.899027;22.308488
60430;KARPIÓWKA 2  [33/10];50.891011;22.320796
61020;KARPIÓWKA KOL.  [33/30];50.903792;22.321007
60264;KAWĘCZYN  [13/37];51.098482;22.146884
60489;KAZIMIERÓW k/KRAŚNIKA [13/100];51.053253;22.260171
30963;KAZIMIERZ ST- 1;         ;         
30964;KAZIMIERZ ST- 2;51.326811;21.953100
30965;KAZIMIERZ ST- 3;51.318494;21.932092
30966;KAZIMIERZ ST- 4;         ;         
30967;KAZIMIERZ ST- 5;51.325669;21.968722
30968;KAZIMIERZ ST- 6;51.316487;21.949134
30969;KAZIMIERZ ST- 7;51.325500;21.956698
30970;KAZIMIERZ ST- 8;51.318808;21.974447
30971;KAZIMIERZ ST- 9;51.320096;21.946541
30972;KAZIMIERZ ST-10;         ;         
30973;KAZIMIERZ ST-11;         ;         
30974;KAZIMIERZ ST-12;         ;         
30975;KAZIMIERZ ST-13;         ;         
30976;KAZIMIERZ ST-14;         ;         
30977;KAZIMIERZ ST-15;         ;         
31112;KAZIMIERZ ST-16;51.335869;21.968667
31113;KAZIMIERZ ST-17;51.334175;21.975808
31194;KAZIMIERZ ST-18;         ;         
31449;KAZIMIERZ ST-19;51.305611;21.948653
31468;KAZIMIERZ ST-20;51.320148;21.954451
31462;KAZIMIERZ ST-21;51.322280;21.949086
31465;KAZIMIERZ ST-22;51.318515;21.963267
31626;KAZIMIERZ ST-23;51.309164;21.941642
35336;KAZIMIERZÓW;51.184569;21.985694
35104;KĄTY;51.249150;21.850339
60266;KĘPA  [13/39];51.062374;22.248260
60505;KĘPA BORZECHÓW 1  [13/90];         ;         
60233;KĘPA BORZECHÓW 2  [13/91];51.085316;22.290284
35105;KĘPA CHOTECKA 1;51.238827;21.829362
35369;KĘPA CHOTECKA 2;51.234781;21.820886
35283;KĘPA CHOTECKA 3;51.241939;21.820502
35299;KĘPA CHOTECKA 4;51.241431;21.831314
30773;KĘPA GOSTECKA 1;51.155667;21.793536
30774;KĘPA GOSTECKA 2;51.162933;21.809731
30775;KĘPA GOSTECKA 3;51.149000;21.792561
30776;KĘPA GOSTECKA 4;51.163936;21.793486
31181;KĘPA GOSTECKA 5;51.169025;21.801994
31182;KĘPA GOSTECKA 6;51.156117;21.815711
60267;KĘPA KOL. 1  [13/40];         ;         
60268;KĘPA KOL. 2  [13/41];51.069600;22.252050
60269;KĘPA KOL. 3  [13/42];51.065271;22.240126
60246;KĘPA KOL. 4  [13/43];51.064345;22.224873
30791;KĘPA PIOTRAWIŃSKA;51.109125;21.873228
30206;KĘPA RUDZKA;51.428000;22.026069
30777;KĘPA SOLECKA;51.133967;21.802994
60728;KIERZ 1  [10/1];51.188608;22.202175
60729;KIERZ 2  [10/2];         ;         
60727;KIERZ KOL.  [10/4];         ;         
60730;KIERZ SZKOŁA  [10/3];51.181843;22.200211
30807;KIERZKI;51.100878;21.896083
31033;KLEMENTOWICE  1;51.357532;22.124565
31034;KLEMENTOWICE  2;51.352943;22.143287
31035;KLEMENTOWICE  3;51.362278;22.115942
31036;KLEMENTOWICE  4;51.365092;22.105482
31037;KLEMENTOWICE  5;51.350282;22.156478
35111;KLEMENTOWICE  6;51.370877;22.123877
31038;KLEMENTOWICE  7;51.358991;22.135530
31039;KLEMENTOWICE  8;51.341062;22.151497
35114;KLEMENTOWICE  9;51.366672;22.148325
31040;KLEMENTOWICE 10;51.362372;22.140182
30619;KLEMENTOWICE 11;51.359924;22.113500
31041;KLEMENTOWICE 12;51.364020;22.113301
31099;KLEMENTOWICE 13;51.362751;22.123724
31191;KLEMENTOWICE 14;51.367026;22.101424
31445;KLEMENTOWICE 15;51.354317;22.155778
31487;KLEMENTOWICE 16;51.335900;22.134319
30207;KLESZCZÓWKA 1;51.566788;21.905782
30938;KLESZCZÓWKA 2;51.565723;21.910523
30212;KLETNIA NOWA;51.629758;21.785556
30209;KLETNIA STARA 1;51.626431;21.780303
30210;KLETNIA STARA 2;51.624210;21.769669
30211;KLETNIA STARA 3;51.618394;21.774528
30213;KLIKAWA 1;51.409278;21.911100
30214;KLIKAWA 2;51.418928;21.906892
30215;KLIKAWA 3;51.411408;21.901739
30693;KLIKAWA 4;         ;         
30925;KLIKAWA 5;51.410361;21.919464
31118;KLIKAWA 6;51.400767;21.907872
31431;KLIKAWA 7;51.412603;21.919867
31608;KLIKAWA 8;51.413733;21.912508
31647;KLIKAWA 9;51.411750;21.903389
30208;KLIN;51.524205;22.176998
30798;KLUCZKOWICE 1;51.085654;21.927303
30799;KLUCZKOWICE 2;51.081333;21.952803
30800;KLUCZKOWICE 3;51.079201;21.966645
30801;KLUCZKOWICE 4;51.082895;21.936254
30803;KLUCZKOWICE 6;51.079644;21.894436
30928;KLUCZKOWICE 7;51.083631;21.896936
31574;KLUCZKOWICE 8;         ;         
31429;KŁODA 1;51.413861;22.218667
35391;KŁODA 2;51.410825;22.209706
31411;KŁODA 3;51.415031;22.227036
35117;KŁODNICA 1;51.234783;21.879025
35118;KŁODNICA 2;51.233886;21.866917
60483;KŁODNICA DOLNA 1  [13/95];51.066705;22.291999
60490;KŁODNICA DOLNA 2 [13/96];         ;         
60677;KŁODNICA DOLNA 3  [13/97];51.073581;22.289407
60678;KŁODNICA DOLNA KOL.  [13/99];51.063640;22.276826
60019;KŁODNICA DOLNA SZKOŁA  [13/98];51.065600;22.284083
60484;KŁODNICA GÓRNA 1  [13/92];         ;         
60485;KŁODNICA GÓRNA 2 KR  [13/93];51.054463;22.294227
60681;KŁODNICA GÓRNA 3  [13/94];         ;         
30216;KOCHANÓW 1;51.391253;21.846099
30217;KOCHANÓW 2;51.382102;21.844790
60089;KOCIANÓW 1  [2/23];         ;         
60090;KOCIANÓW 2  [2/24];         ;         
60021;KOLCZYN  1  [4/3];         ;         
60541;KOLCZYN  2  [4/4];51.048940;21.830234
60542;KOLCZYN SKR  [4/16];         ;         
35335;KOŁO KOL;51.191869;21.846297
30795;KOMASZYCE NOWE 1;51.116178;22.061967
30796;KOMASZYCE NOWE 2;51.117481;22.049319
30797;KOMASZYCE STARE;51.113319;22.068217
60275;KONSTANTYNÓWKA  [13/57];         ;         
35119;KOŃSKOWOLA  1;51.411606;22.053745
35120;KOŃSKOWOLA  2;51.406649;22.056813
35121;KOŃSKOWOLA  3;51.408086;22.049089
35122;KOŃSKOWOLA  4;51.406939;22.064989
35123;KOŃSKOWOLA  5;51.410253;22.041983
35124;KOŃSKOWOLA  6;51.402766;22.063143
35125;KOŃSKOWOLA  7;51.410975;22.059342
35126;KOŃSKOWOLA  8;51.402972;22.050064
30218;KOŃSKOWOLA  9;51.420479;22.059796
35301;KOŃSKOWOLA 10;51.407293;22.059667
30708;KOŃSKOWOLA 11;51.409011;22.022567
31163;KOŃSKOWOLA 12;51.415876;22.055118
31388;KOŃSKOWOLA 13;51.399992;22.047336
31417;KOŃSKOWOLA 14;51.409033;22.068731
31444;KOŃSKOWOLA 15;51.409389;22.035428
31682;KOŃSKOWOLA 16;51.400658;22.055169
31581;KOŃSKOWOLA ZAKŁ. MIĘSNE;         ;         
30788;KOPANINA KALISZAŃSKA;51.085042;21.854410
30789;KOPANINA KAMIEŃSKA 1;51.111047;21.847272
30790;KOPANINA KAMIEŃSKA 2;51.117942;21.853025
30219;KORZENIÓW 1;51.589028;22.042419
30220;KORZENIÓW 2;51.594715;22.041020
30221;KORZENIÓW 3;51.590434;22.030377
30232;KORZENIÓW 4;51.589769;22.046428
35127;KOSIORÓW ŻMIJOWISKA;51.221472;21.885247
30222;KOŚMIN 1;51.565018;21.991861
30223;KOŚMIN 2;51.556209;21.994736
30224;KOTLINY 1;51.484916;22.168694
30225;KOTLINY 2;51.481065;22.178006
31128;KOTLINY 3;51.485656;22.156227
30226;KOWALA 1;51.449289;21.896822
60091;KOWALA 1 k/PONIATOWEJ  [36/1];51.218550;22.070300
30227;KOWALA 2;51.440031;21.891750
60093;KOWALA 2 k/PONIATOWEJ  [6/3];51.226817;22.077700
31649;KOWALA 3;51.447817;21.892150
60092;KOWALA 3 k/PONIATOWEJ  [36/2];51.213600;22.054683
60738;KOWALA 4 k/PONIATOWEJ  [36/3];         ;         
60746;KOWALA 5 k/PONIATOWEJ  [36/4];         ;         
60739;KOWALA 6 k/PONIATOWEJ  [6/4];         ;         
60736;KOWALA 7 k/PONIATOWEJ  [6/5];         ;         
61041;KOWALA-EDA - OBCA  [7/47];         ;         
60420;KOWALIN  [29/7];         ;         
30228;KOZIEŁ 1;51.530396;22.186825
30670;KOZIEŁ 2;51.542788;22.184894
60078;KRACZEWICE 1  [2/1];51.202357;22.107392
60097;KRACZEWICE 2  [6/1];51.201366;22.094030
60077;KRACZEWICE 3 KR  [2/4];51.201137;22.122207
60076;KRACZEWICE 4  [3/12];51.199633;22.101067
60098;KRACZEWICE 5  [7/1];         ;         
60079;KRACZEWICE 6  [6/2];51.207427;22.092462
60808;KRACZEWICE 7  [2/2];         ;         
61101;KRACZEWICE 8  [2/29];         ;         
60117;KRACZEWICE SKR  [2/3];         ;         
60809;KRACZEWICE STOLARNIA  [6/7];         ;         
60225;KRASNE PGR  [12/7];51.009472;21.928246
30229;KRASNOGLINY 1;51.586314;21.945920
30230;KRASNOGLINY 2;51.587554;21.933615
60354;KRAŚNIK AMFITEATR [18/5];         ;         
60866;KRAŚNIK ARMII KRAJOWEJ  [26/15];         ;         
60870;KRAŚNIK AS - DRUK  [28/21];         ;         
60393;KRAŚNIK BAZA ŻYWCA [28/19];         ;         
60405;KRAŚNIK BLOK    8  [27/6];         ;         
60368;KRAŚNIK BLOK   11  [21/26];         ;         
60363;KRAŚNIK BLOK   50  [21/15];         ;         
60365;KRAŚNIK BLOK   72  [21/17];         ;         
60364;KRAŚNIK BLOK 122  [21/16];         ;         
60366;KRAŚNIK BLOK 128  [21/14];         ;         
60375;KRAŚNIK BOJANÓWKA 1  [23/2];50.931081;22.204769
60570;KRAŚNIK BOJANÓWKA 2  [22/1];         ;         
60823;KRAŚNIK BOJANÓWKA 3  [23/5];50.927434;22.209317
60747;KRAŚNIK BOJANÓWKA CEGIELNIA  [22/2];50.924251;22.197182
60774;KRAŚNIK BUDZYŃ PE  [31/44];         ;         
60349;KRAŚNIK BUDZYŃ SZKOŁA - NADSTAWNA  [17/1];         ;         
60415;KRAŚNIK BUDZYŃ WIEŚ  [29/1];         ;         
60380;KRAŚNIK CEGIELNIANA 1  [18/8];         ;         
60379;KRAŚNIK CEGIELNIANA 2 [18/20];         ;         
60579;KRAŚNIK CEGIELNIANA 3  [25/3];50.920307;22.197411
60390;KRAŚNIK CENTRALA NASIENNA [28/15];         ;         
60367;KRAŚNIK DĄBROWSZCZAKÓW  1  [21/22];         ;         
60538;KRAŚNIK DĄBROWSZCZAKÓW  2  [21/25];         ;         
60573;KRAŚNIK DĄBROWSZCZAKÓW  3  [21/24];         ;         
60737;KRAŚNIK DĄBROWSZCZAKÓW  4 [21/3];         ;         
60635;KRAŚNIK DĄBROWSZCZAKÓW  5 [21/28];         ;         
60687;KRAŚNIK DĄBROWSZCZAKÓW  6  [21/21];         ;         
60688;KRAŚNIK DĄBROWSZCZAKÓW  7  [21/20];         ;         
60120;KRAŚNIK DĄBROWSZCZAKÓW  8  [21/19];         ;         
60369;KRAŚNIK DZIAŁKI 1  [21/35];         ;         
60826;KRAŚNIK DZIAŁKI 2  [21/47];         ;         
61037;KRAŚNIK GRANICZNA 2  [21/51];         ;         
61005;KRAŚNIK GRANICZNA POŁUDNIE  [21/50];         ;         
60395;KRAŚNIK HOTEL  [26/1];         ;         
60535;KRAŚNIK HOTELOWIEC  [21/1];         ;         
60625;KRAŚNIK J.W. LUBELSKA  [30/2];         ;         
60353;KRAŚNIK JAGIELOŃSKA  [18/1];50.930950;22.215367
60383;KRAŚNIK JAROWA  [25/6];         ;         
60539;KRAŚNIK JASNA  [18/6];         ;         
60392;KRAŚNIK JEDN. WOJSK. (KOLEJOWA) [28/16];         ;         
60394;KRAŚNIK KOLEJOWA 1  [33/15];50.926120;22.281324
60534;KRAŚNIK KOLEJOWA 2 [28/17];         ;         
60404;KRAŚNIK KOSZAROWA 1  [27/5];         ;         
60403;KRAŚNIK KOSZAROWA 2  [27/4];         ;         
60409;KRAŚNIK KOTŁOWNIA  [28/3];         ;         
60401;KRAŚNIK KPMO  [27/1];         ;         
60412;KRAŚNIK KPRB  [28/14];         ;         
61081;KRAŚNIK KRASIŃSKIEGO  [21/52];         ;         
60013;KRAŚNIK KRASZEWSKIEGO  [21/36];         ;         
60624;KRAŚNIK LASY 1  [30/1];         ;         
60858;KRAŚNIK LASY 2  [30/11];         ;         
60396;KRAŚNIK LICEUM [26/2];         ;         
61023;KRAŚNIK LIDL  [21/5];         ;         
60045;KRAŚNIK LIPKI  [5/1];         ;         
60413;KRAŚNIK LPBO  [28/12];         ;         
60989;KRAŚNIK LUDMIŁOWSKA  [29/10];         ;         
60587;KRAŚNIK ŁAŹNIA  [25/14];         ;         
